# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:tip_T_C 297.786461
flt:plate_T_C 358.683615
flt:plate_Q_kW 0.846867
flt:cool_Thigh_C 53.921809
flt:cool_Tlow_C 10.404000
flt:air_psig 20.000000
flt:water_gph 4.000000
flt:standoff_in 0.228000
flt:oxygen_scfh 11.738281
flt:fuel_scfh 8.191062
flt:flow_scfh 19.929344
flt:ratio_fto 0.697808

## End Configuration ##
#: Wed Mar 22 17:19:27 2017
-7.601731	-1.760317
-9.996224	-2.071749
-9.795973	-1.970992
-9.602037	-1.956462
-9.404313	-1.968149
-9.202482	-1.983942
-8.996229	-1.980151
-8.802294	-1.888238
-8.598568	-1.826330
-8.406213	-1.810538
-8.204065	-1.823803
-8.001287	-1.833279
-7.802930	-1.787164
-7.598888	-1.723362
-7.398321	-1.697778
-7.210387	-1.713570
-6.999712	-1.747998
-6.794406	-1.724625
-6.600788	-1.628605
-6.398641	-1.540166
-6.199021	-1.487734
-6.002559	-1.461834
-5.805782	-1.452674
-5.603319	-1.428985
-5.405594	-1.387608
-5.202500	-1.316541
-5.000669	-1.263477
-4.797890	-1.267899
-4.605535	-1.256845
-4.403704	-1.227470
-4.200925	-1.179460
-4.003200	-1.122922
-3.799790	-1.111551
-3.602381	-1.101760
-3.403708	-1.094811
-3.201877	-1.053434
-3.001625	-0.978577
-2.802321	-0.926776
-2.601437	-0.903087
-2.399291	-0.893296
-2.203461	-0.880030
-2.005736	-0.832968
-1.802009	-0.778009
-1.603653	-0.736632
-1.394873	-0.723366
-1.202202	-0.703467
-1.000371	-0.665565
-0.804225	-0.636190
-0.609027	-0.561333
-0.402142	-0.523746
-0.199995	-0.475736
0.000573	-0.399299
0.201482	-0.265061
0.392914	-0.111240
0.597299	0.053327
0.795365	0.153150
0.996590	0.232440
1.197815	0.297830
1.396829	0.327208
1.600266	0.343635
1.800543	0.378383
1.995450	0.404602
2.197939	0.439351
2.392531	0.453250
2.598178	0.454830
2.805406	0.450407
2.993679	0.471256
3.196484	0.490210
3.401184	0.522431
3.597039	0.543280
3.797317	0.532856
4.001069	0.529381
4.191238	0.538858
4.394042	0.577081
4.595268	0.608355
4.802179	0.601405
4.993927	0.592560
5.199259	0.582451
5.396062	0.595087
5.591917	0.638681
5.796933	0.648158
5.995631	0.626677
6.203174	0.614673
6.399029	0.618779
6.597727	0.639313
6.793898	0.680695
6.992912	0.683538
7.194453	0.659214
7.400417	0.662689
7.597851	0.659530
7.798445	0.693962
7.992720	0.730922
8.194262	0.716707
8.389800	0.696174
8.597659	0.676904
8.796357	0.695226
8.991897	0.730606
9.192174	0.753035
9.388977	0.722393
9.593677	0.704703
9.794586	0.698701
9.997075	0.702176
9.803747	0.753035
9.595256	0.765039
9.388660	0.722393
9.190279	0.705019
8.996951	0.682274
8.795726	0.705966
8.592921	0.742926
8.400225	0.720182
8.192366	0.699649
7.994931	0.667427
7.799392	0.661741
7.596588	0.682906
7.392519	0.709125
7.193505	0.679115
7.001125	0.644683
6.790423	0.642156
6.596464	0.634258
6.398713	0.662689
6.192433	0.659214
5.994999	0.638049
5.795353	0.616568
5.599814	0.586874
5.395114	0.608355
5.192941	0.626993
4.997086	0.613725
4.797125	0.587506
4.592424	0.557812
4.393095	0.547071
4.195028	0.548335
3.997910	0.566025
3.797317	0.542649
