# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:tip_T_C 361.917939
flt:plate_T_C 157.600504
flt:plate_Q_kW 1.207500
flt:cool_Thigh_C 46.975561
flt:cool_Tlow_C 9.567764
flt:air_psig 20.000000
flt:water_gph 7.000000
flt:standoff_in 0.228000
flt:oxygen_scfh 12.890625
flt:fuel_scfh 7.112937
flt:flow_scfh 20.003562
flt:ratio_fto 0.551792

## End Configuration ##
#: Fri Mar 17 11:09:59 2017
-7.601415	-4.126067
-8.877151	-4.603640
-8.863886	-4.607114
-8.870519	-4.596375
-8.887575	-4.567632
-8.888522	-4.546154
-8.849041	-4.558788
-8.776078	-4.570159
-8.604569	-4.527518
-8.396737	-4.437184
-8.197748	-4.343691
-7.999076	-4.295681
-7.783663	-4.222087
-7.598257	-4.144071
-7.401479	-4.110906
-7.195226	-3.991829
-7.006977	-3.911602
-6.790617	-3.816846
-6.600472	-3.784629
-6.392955	-3.724616
-6.197442	-3.635545
-6.007297	-3.568900
-5.791568	-3.453297
-5.607425	-3.384441
-5.396750	-3.363279
-5.194287	-3.276734
-4.997510	-3.227461
-4.783992	-3.119755
-4.602060	-3.017418
-4.401493	-2.968460
-4.196187	-2.916344
-4.005095	-2.844961
-3.799158	-2.754627
-3.598906	-2.652606
-3.402445	-2.588171
-3.192401	-2.478886
-3.013943	-2.434034
-2.799478	-2.377181
-2.588487	-2.244206
-2.405292	-2.162715
-2.199039	-2.082804
-2.005104	-1.992470
-1.796640	-1.942565
-1.600178	-1.856652
-1.395505	-1.769476
-1.188304	-1.619130
-1.001318	-1.506054
-0.802962	-1.385081
-0.597340	-1.100497
-0.403405	-0.825703
-0.195257	-0.513323
-0.001323	-0.177569
0.201166	0.076072
0.401128	0.250762
0.602353	0.349321
0.801051	0.390387
1.000697	0.471256
1.198763	0.513586
1.409781	0.560339
1.589841	0.546124
1.804966	0.526222
2.003348	0.566973
2.189726	0.593192
2.406114	0.645315
2.606392	0.689224
2.805722	0.646578
3.005999	0.638365
3.200907	0.651948
3.407502	0.720814
3.592932	0.747980
3.805846	0.751771
4.010230	0.763775
4.189658	0.711337
4.399729	0.726184
4.602533	0.799156
4.805338	0.812423
5.006879	0.843697
5.197364	0.811475
5.396694	0.766618
5.596655	0.785572
5.795985	0.827270
6.004160	0.878129
6.190854	0.871180
6.406295	0.824427
6.604045	0.846856
6.789475	0.820320
7.009970	0.892660
7.197612	0.940361
7.400733	0.882552
7.603221	0.894556
7.798760	0.873391
7.998090	0.878445
8.193629	0.909087
8.406543	0.938149
8.599238	0.933095
8.790671	0.888554
9.007376	0.905928
9.197228	0.912878
9.386765	0.924250
9.611051	0.969107
9.796165	0.952049
9.998654	0.954892
9.803115	0.955208
9.595572	0.892345
9.399085	0.945731
9.188699	0.949522
9.000742	0.908771
8.806466	0.954576
8.587867	0.914141
8.408754	0.892976
8.190154	0.900242
7.991457	0.885711
7.812028	0.905928
7.595956	0.914773
7.401364	0.856017
7.205825	0.842117
6.999546	0.862966
6.798636	0.872759
6.598990	0.850015
6.410717	0.900558
6.198436	0.857596
5.994999	0.789679
5.801987	0.823164
5.596024	0.836747
5.400168	0.811160
5.206209	0.843381
4.997402	0.785256
4.805970	0.747033
4.595583	0.770093
4.398149	0.746085
4.199451	0.781781
3.997594	0.769777
3.809952	0.710073
