# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:tip_T_C 321.649852
flt:plate_T_C 368.403337
flt:plate_Q_kW 0.865020
flt:cool_Thigh_C 55.478574
flt:cool_Tlow_C 11.310371
flt:air_psig 20.000000
flt:water_gph 4.000000
flt:standoff_in 0.228000
flt:oxygen_scfh 12.109375
flt:fuel_scfh 7.862937
flt:flow_scfh 19.972312
flt:ratio_fto 0.649326

## End Configuration ##
#: Wed Mar 22 17:17:08 2017
-7.597625	-2.609018
-10.001909	-3.229356
-9.797552	-3.228093
-9.600775	-3.221776
-9.399891	-3.175345
-9.198060	-3.050583
-9.000335	-2.983305
-8.801031	-2.992465
-8.597620	-2.965934
-8.402106	-2.927399
-8.204381	-2.853805
-8.000971	-2.738202
-7.801983	-2.680717
-7.599520	-2.648184
-7.399900	-2.625442
-7.207860	-2.618178
-6.995290	-2.547110
-6.796618	-2.465620
-6.602999	-2.400238
-6.399904	-2.398659
-6.201863	-2.389815
-5.999717	-2.349385
-5.807677	-2.243574
-5.602687	-2.143448
-5.401804	-2.122602
-5.204395	-2.111231
-5.000037	-2.069538
-4.798206	-1.984573
-4.606482	-1.872761
-4.402756	-1.824435
-4.202820	-1.822540
-4.003516	-1.801694
-3.799790	-1.761896
-3.603644	-1.681037
-3.404340	-1.609022
-3.198087	-1.561328
-3.005100	-1.541114
-2.801689	-1.519636
-2.604596	-1.466888
-2.394553	-1.394241
-2.206303	-1.313698
-2.003525	-1.260635
-1.801378	-1.236314
-1.603653	-1.180408
-1.400558	-1.118816
-1.206624	-1.033535
-1.000055	-0.959625
-0.808015	-0.937200
-0.605237	-0.898350
-0.401826	-0.833284
-0.204417	-0.709469
-0.000375	-0.541434
0.198323	-0.341498
0.395442	-0.141562
0.599510	0.029003
0.798208	0.163574
0.996274	0.247603
1.197183	0.307623
1.399356	0.347110
1.593948	0.365116
1.795805	0.397969
1.993871	0.428611
2.200150	0.453250
2.396322	0.499055
2.598810	0.492421
2.797192	0.485788
2.992416	0.507900
3.191746	0.525274
3.394550	0.550862
3.592932	0.561918
3.798580	0.572659
4.000121	0.549598
4.191238	0.566657
4.395306	0.597299
4.593372	0.624781
4.800600	0.632047
4.997086	0.634258
5.198943	0.607091
5.393219	0.632679
5.591285	0.658266
5.796301	0.683222
5.991840	0.699017
6.200647	0.648474
6.403768	0.655107
6.598359	0.671218
6.792318	0.698069
6.996071	0.723657
7.194137	0.719866
7.394731	0.681327
7.591533	0.674061
7.800656	0.694910
7.993668	0.748612
8.193629	0.768830
8.393275	0.755246
8.594816	0.706598
8.794462	0.705651
8.993476	0.741031
9.197860	0.770725
9.392136	0.796312
9.596519	0.770725
9.786373	0.713864
9.994864	0.716075
9.799008	0.742610
9.596836	0.782413
9.394663	0.783045
9.192174	0.741347
8.998530	0.691751
8.790671	0.699964
8.595764	0.738820
8.390748	0.781465
8.197420	0.758089
7.995563	0.713232
7.796233	0.663321
7.595956	0.679115
7.395994	0.719234
7.194769	0.744822
6.996387	0.721445
6.798636	0.657950
6.598043	0.627309
6.398713	0.648789
6.194961	0.687645
5.996263	0.705335
5.793774	0.680379
5.598235	0.617832
5.392271	0.603616
5.195468	0.622886
4.996770	0.654160
4.796809	0.657003
4.593688	0.619095
4.393411	0.564761
4.193133	0.543912
4.002648	0.559707
3.800475	0.596351
