# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:tip_T_C 345.742269
flt:plate_T_C 288.702527
flt:plate_Q_kW 1.301559
flt:cool_Thigh_C 53.982829
flt:cool_Tlow_C 13.133939
flt:air_psig 20.000000
flt:water_gph 6.800000
flt:standoff_in 0.228000
flt:oxygen_scfh 16.074219
flt:fuel_scfh 8.894187
flt:flow_scfh 24.968406
flt:ratio_fto 0.553320

## End Configuration ##
#: Wed Apr 12 17:12:51 2017
-7.418220	-3.859170
-9.078982	-4.393596
-9.085299	-4.386015
-9.074244	-4.382541
-9.063506	-4.387279
-9.014864	-4.399282
-8.976014	-4.408441
-8.808927	-4.322845
-8.615308	-4.273887
-8.419478	-4.140281
-8.216700	-4.082163
-8.016132	-4.037312
-7.814301	-4.003831
-7.613733	-3.907812
-7.404638	-3.840219
-7.225864	-3.753675
-7.012662	-3.699348
-6.825045	-3.687977
-6.608368	-3.602696
-6.415065	-3.542368
-6.214814	-3.458667
-6.013299	-3.403708
-5.812731	-3.321902
-5.618480	-3.294422
-5.416965	-3.206931
-5.208185	-3.136179
-5.016777	-3.047108
-4.809261	-2.988675
-4.616590	-2.930558
-4.414127	-2.886970
-4.218928	-2.822220
-4.007622	-2.719251
-3.818109	-2.653869
-3.610909	-2.530054
-3.420448	-2.540478
-3.206299	-2.472569
-3.022787	-2.418558
-2.808954	-2.325065
-2.619441	-2.262525
-2.412556	-2.163031
-2.213568	-2.126076
-2.022160	-2.047113
-1.806116	-1.955515
-1.624183	-1.868339
-1.406560	-1.790323
-1.214836	-1.697462
-1.008899	-1.647557
-0.820334	-1.560697
-0.611554	-1.464045
-0.417935	-1.390451
-0.211050	-1.257160
-0.013641	-1.145348
0.195796	-0.884452
0.378067	-0.638401
0.590981	-0.312755
0.782729	-0.033540
0.986797	0.204325
1.188338	0.366379
1.382298	0.463359
1.587314	0.565393
1.776535	0.587822
1.991660	0.624466
2.183092	0.671850
2.387792	0.709125
2.585859	0.736608
2.791190	0.768198
2.984518	0.794733
3.180689	0.813371
3.386653	0.795049
3.585351	0.832640
3.785628	0.841486
3.993171	0.913825
4.180813	0.922671
4.384881	0.928988
4.585475	0.921407
4.782278	0.925198
4.996770	0.989324
5.180305	1.013017
5.394483	1.068614
5.577702	1.032918
5.790931	1.009226
5.982363	0.976689
6.189590	1.043658
6.389868	1.103994
6.585407	1.129898
6.789791	1.117894
6.981540	1.102099
7.185924	1.019650
7.395046	1.094517
7.584899	1.126423
7.788336	1.193393
7.987666	1.185811
8.185101	1.146956
8.387273	1.149483
8.582180	1.134636
8.794778	1.220876
8.980840	1.238882
9.190595	1.255940
9.378236	1.188022
9.586411	1.211715
9.786689	1.200974
9.985387	1.204449
9.789847	1.248043
9.578830	1.242988
9.388345	1.189602
9.181118	1.204449
8.990949	1.198447
8.786565	1.163067
8.590394	1.173175
8.382218	1.180125
8.187628	1.163067
7.987982	1.163067
7.795601	1.202238
7.582057	1.118841
7.391888	1.118841
7.186556	1.073037
6.988173	1.096097
6.789791	1.110312
6.586039	1.114419
6.395238	1.079355
6.180114	1.031654
5.995315	1.002592
5.780190	1.024073
5.596971	1.050608
5.372054	1.031023
5.195785	1.017755
4.982239	0.933411
4.788596	0.916037
4.586739	0.918248
4.388041	0.971950
4.176707	0.943835
3.993487	0.943204
3.782785	0.844013
