# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:tip_T_C 447.854727
flt:plate_T_C 287.931904
flt:plate_Q_kW 0.388317
flt:cool_Thigh_C 47.593343
flt:cool_Tlow_C 13.241850
flt:air_psig 20.000000
flt:water_gph 2.200000
flt:standoff_in 0.228000
flt:oxygen_scfh 6.347656
flt:fuel_scfh 3.456687
flt:flow_scfh 9.804344
flt:ratio_fto 0.544561

## End Configuration ##
#: Wed Apr 12 18:11:21 2017
-7.409691	-2.895814
-9.912523	-3.489620
-9.813028	-3.473512
-9.620673	-3.441611
-9.416315	-3.350013
-9.223960	-3.296949
-9.010758	-3.276734
-8.827878	-3.261573
-8.608359	-3.189874
-8.423901	-3.139338
-8.207856	-3.050583
-8.020870	-3.061953
-7.814617	-3.043634
-7.616892	-2.977936
-7.416324	-2.891392
-7.225548	-2.835801
-7.014557	-2.816850
-6.821570	-2.820009
-6.612474	-2.735991
-6.423277	-2.643762
-6.216393	-2.586276
-6.008876	-2.549321
-5.829471	-2.576801
-5.615637	-2.480465
-5.421071	-2.410029
-5.206922	-2.329171
-5.020567	-2.320643
-4.813051	-2.294111
-4.622591	-2.266000
-4.417917	-2.153240
-4.225877	-2.090385
-4.006359	-2.041111
-3.822531	-2.042375
-3.606171	-1.982994
-3.427397	-1.910348
-3.210721	-1.803273
-3.026893	-1.761580
-2.815587	-1.751473
-2.612176	-1.686091
-2.413504	-1.623868
-2.220517	-1.523110
-2.014264	-1.485523
-1.822540	-1.453306
-1.610602	-1.399611
-1.417930	-1.290009
-1.208519	-1.187988
-1.008583	-1.021849
-0.828546	-0.924565
-0.604605	-0.741054
-0.427095	-0.587865
-0.209787	-0.386034
-0.018063	-0.251795
0.190110	-0.100501
0.377435	-0.011114
0.589401	0.076387
0.773252	0.107345
0.989956	0.131669
1.176966	0.135460
1.390195	0.162311
1.570256	0.141146
1.791698	0.151255
1.974285	0.161995
2.181197	0.143989
2.390319	0.183160
2.581752	0.155361
2.788031	0.193585
2.981991	0.176210
3.177530	0.196428
3.386021	0.189794
3.585983	0.204957
3.777415	0.177790
3.995067	0.216013
4.171652	0.200218
4.388988	0.212222
4.575050	0.187898
4.794913	0.221067
4.978765	0.208432
5.192626	0.222015
5.377740	0.218856
5.587810	0.202430
5.778295	0.227385
5.992472	0.225174
6.183273	0.233387
6.392079	0.222963
6.576246	0.225490
6.790739	0.216961
6.983435	0.261186
7.178658	0.234335
7.393151	0.249498
7.580161	0.212222
7.790547	0.235599
7.985455	0.241916
8.180362	0.250130
8.381903	0.224858
8.587867	0.237494
8.787512	0.198639
8.994740	0.252025
9.171957	0.256448
9.394031	0.254868
9.569353	0.223910
9.791743	0.245075
9.978437	0.244128
9.790795	0.274770
9.575039	0.257079
9.382659	0.233703
9.179222	0.240337
8.986526	0.232755
8.781826	0.259922
8.588814	0.244760
8.374005	0.230228
8.186680	0.207484
7.983559	0.247287
7.776332	0.224226
7.593744	0.246655
7.377357	0.203061
7.191926	0.231808
6.978697	0.214749
6.784737	0.231808
6.586671	0.221067
6.389868	0.226753
6.179482	0.204641
5.990577	0.222647
5.772925	0.233703
5.589390	0.223910
5.374265	0.205904
5.192309	0.200218
4.980344	0.205589
4.788280	0.209695
4.585791	0.212538
4.379195	0.183160
4.182393	0.202430
3.986854	0.178737
3.781522	0.212538
