# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:tip_T_C 353.832788
flt:plate_T_C 278.516550
flt:plate_Q_kW 1.176442
flt:cool_Thigh_C 51.870846
flt:cool_Tlow_C 13.776068
flt:air_psig 20.000000
flt:water_gph 6.600000
flt:standoff_in 0.228000
flt:oxygen_scfh 12.949219
flt:fuel_scfh 7.101219
flt:flow_scfh 20.050437
flt:ratio_fto 0.548390

## End Configuration ##
#: Wed Apr 12 17:51:34 2017
-7.618471	-4.089112
-8.967802	-4.518359
-8.956747	-4.516779
-8.959906	-4.511726
-8.943165	-4.507620
-8.925477	-4.507936
-8.899261	-4.509515
-8.809243	-4.480140
-8.615308	-4.389174
-8.416320	-4.335795
-8.224596	-4.262832
-8.006024	-4.196187
-7.824092	-4.169339
-7.612786	-4.055632
-7.416640	-4.009517
-7.213861	-3.914761
-7.024981	-3.870225
-6.814621	-3.809897
-6.613738	-3.748621
-6.417592	-3.680397
-6.210707	-3.578060
-6.009824	-3.508572
-5.827892	-3.441611
-5.616585	-3.398654
-5.413490	-3.303266
-5.218608	-3.256520
-5.016777	-3.132073
-4.805155	-3.082168
-4.629539	-3.035106
-4.414443	-2.952668
-4.212612	-2.905289
-4.012044	-2.798215
-3.816214	-2.722726
-3.614067	-2.648816
-3.411920	-2.595752
-3.225882	-2.519947
-3.008258	-2.419189
-2.817798	-2.367073
-2.608386	-2.241995
-2.415399	-2.195248
-2.212620	-2.105546
-2.027214	-2.060379
-1.811801	-1.947618
-1.618182	-1.874340
-1.412561	-1.781479
-1.211361	-1.702515
-1.012373	-1.631132
-0.816543	-1.535112
-0.621661	-1.427406
-0.416356	-1.288746
-0.210418	-1.144716
-0.015852	-0.899297
0.192005	-0.627662
0.374908	-0.376558
0.591296	-0.111240
0.774516	0.068174
0.991852	0.239073
1.181705	0.313309
1.393986	0.358166
1.576573	0.394178
1.783801	0.461148
1.985342	0.497476
2.180881	0.525906
2.389688	0.519904
2.586490	0.474731
2.790559	0.531592
2.976621	0.569500
3.190482	0.635522
3.382546	0.613093
3.586614	0.620991
3.790998	0.579292
3.980852	0.610250
4.185867	0.677220
4.381722	0.710705
4.588634	0.698069
4.780382	0.665216
4.984450	0.653844
5.189150	0.685433
5.377108	0.744822
5.597603	0.771357
5.786824	0.717655
5.989629	0.730290
6.176955	0.681643
6.394922	0.749244
6.581301	0.792522
6.790107	0.807685
6.983119	0.764091
7.185292	0.771989
7.387781	0.765671
7.584584	0.783045
7.789284	0.834852
7.979453	0.811160
8.191418	0.822848
8.386957	0.781465
8.583444	0.806737
8.793830	0.812107
8.976733	0.844013
9.191858	0.843381
9.376657	0.832956
9.592413	0.834536
9.777212	0.805789
9.992336	0.847803
9.786373	0.854753
9.581673	0.847172
9.384870	0.843697
9.176064	0.834220
8.996003	0.803894
8.775192	0.795997
8.596395	0.844329
8.374321	0.809264
8.188575	0.857280
7.982612	0.791258
7.781386	0.779254
7.592165	0.769461
7.378304	0.778938
7.191294	0.798840
6.975538	0.797260
6.794846	0.760300
6.597411	0.715443
6.381023	0.734713
6.194329	0.750508
5.977941	0.757773
5.792194	0.776411
5.572331	0.712600
5.392271	0.685433
5.178094	0.668691
4.995191	0.713548
4.787332	0.700280
4.585159	0.723341
4.386461	0.649737
4.175443	0.605196
3.992224	0.615305
3.778363	0.634574
