# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:tip_T_C 365.868309
flt:plate_T_C 147.064734
flt:plate_Q_kW 0.943664
flt:cool_Thigh_C 45.189905
flt:cool_Tlow_C 16.912284
flt:air_psig 40.000000
flt:water_gph 7.000000
flt:standoff_in 0.233000
flt:oxygen_scfh 14.531250
flt:fuel_scfh 7.991844
flt:flow_scfh 22.523094
flt:ratio_fto 0.549976

## End Configuration ##
#: Wed Jun 14 15:12:05 2017
-7.229338	-3.670289
-9.187636	-4.274835
-9.176898	-4.279572
-9.151314	-4.295365
-9.126045	-4.300735
-9.103935	-4.298524
-9.020865	-4.262832
-8.821245	-4.171866
-8.624152	-4.137122
-8.422321	-4.068898
-8.230597	-4.028152
-8.021502	-3.997199
-7.831989	-3.877490
-7.620682	-3.802632
-7.419799	-3.760624
-7.218599	-3.694294
-7.030666	-3.656392
-6.813990	-3.547106
-6.629847	-3.459930
-6.420119	-3.386652
-6.221762	-3.314637
-6.019300	-3.282420
-5.827260	-3.220512
-5.621007	-3.160816
-5.430231	-3.099540
-5.214818	-3.020576
-5.022147	-2.964986
-4.819684	-2.925188
-4.623538	-2.832643
-4.421391	-2.797583
-4.221771	-2.691772
-4.023099	-2.627022
-3.823479	-2.537635
-3.619121	-2.488046
-3.421396	-2.408766
-3.229040	-2.356966
-3.014259	-2.240731
-2.826957	-2.197775
-2.618178	-2.090385
-2.421400	-2.074276
-2.221464	-1.978256
-2.031320	-1.932773
-1.815275	-1.851599
-1.627658	-1.773267
-1.416035	-1.687986
-1.226207	-1.621025
-1.012373	-1.528164
-0.830757	-1.473205
-0.616607	-1.336440
-0.432148	-1.231576
-0.212629	-1.034167
-0.022801	-0.776430
0.178422	-0.519956
0.379647	-0.248321
0.578029	-0.030697
0.771989	0.155361
0.982059	0.311413
1.164962	0.389439
1.388616	0.437140
1.576573	0.471572
1.776219	0.472836
1.983762	0.532540
2.177722	0.566025
2.380211	0.596983
2.580488	0.591296
2.774448	0.636154
2.981991	0.617200
3.177846	0.660162
3.374017	0.667743
3.584719	0.708494
3.772677	0.713232
3.982747	0.723972
4.168178	0.713548
4.373509	0.730290
4.576630	0.749244
4.780382	0.773884
4.975921	0.773884
5.186939	0.786204
5.367631	0.778622
5.585283	0.793785
5.769450	0.797576
5.983627	0.832009
6.176955	0.835168
6.385129	0.859807
6.582880	0.843697
6.780630	0.832009
6.976801	0.857280
7.184344	0.865493
7.368511	0.890133
7.587427	0.888238
7.773173	0.880025
7.979453	0.847172
8.178467	0.885711
8.369583	0.884763
8.576494	0.934990
8.790356	0.900242
8.984631	0.917300
9.177958	0.859176
9.377289	0.925514
9.571880	0.960262
9.780686	0.989324
9.979069	0.955524
9.786689	0.921091
9.570300	0.874970
9.377604	0.905928
9.171325	0.926145
8.982736	0.960262
8.772665	0.909403
8.581549	0.923618
8.370531	0.842749
8.180046	0.864546
7.975977	0.905296
7.781070	0.902769
7.574791	0.907508
7.381463	0.844329
7.180238	0.839274
6.976485	0.833272
6.769574	0.869916
6.589829	0.868968
6.376600	0.871811
6.176007	0.809896
5.975729	0.807369
5.779874	0.795997
5.574227	0.814003
5.383426	0.808632
5.174935	0.777359
4.982555	0.747033
4.778803	0.766302
4.577261	0.725868
4.382039	0.771041
4.171021	0.733765
3.981483	0.739767
3.778047	0.696174
