# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:tip_T_C 407.014328
flt:plate_T_C 139.075092
flt:plate_Q_kW 0.606397
flt:cool_Thigh_C 46.126062
flt:cool_Tlow_C 16.106472
flt:air_psig 40.000000
flt:water_gph 4.000000
flt:standoff_in 0.233000
flt:oxygen_scfh 11.308594
flt:fuel_scfh 6.269187
flt:flow_scfh 17.577781
flt:ratio_fto 0.554374

## End Configuration ##
#: Wed Jun 14 14:57:54 2017
-7.225548	-3.669657
-9.157631	-4.313053
-9.125097	-4.330110
-9.111832	-4.334847
-9.113411	-4.314949
-9.120044	-4.282099
-9.020234	-4.252093
-8.813664	-4.217349
-8.627942	-4.161127
-8.426743	-4.091323
-8.225544	-4.006990
-8.023081	-3.927079
-7.821566	-3.883807
-7.622262	-3.839271
-7.412218	-3.798842
-7.226180	-3.705981
-7.028455	-3.611224
-6.817464	-3.549317
-6.624161	-3.499096
-6.422014	-3.450454
-6.222394	-3.381282
-6.021511	-3.292527
-5.826944	-3.214195
-5.625429	-3.139022
-5.416333	-3.104909
-5.226189	-3.049951
-5.022147	-2.963722
-4.821263	-2.881284
-4.622591	-2.820956
-4.422339	-2.759365
-4.223666	-2.699668
-4.021204	-2.633970
-3.825058	-2.549637
-3.616594	-2.472885
-3.425818	-2.397395
-3.224618	-2.344648
-3.023735	-2.275476
-2.819693	-2.217990
-2.623231	-2.124813
-2.422032	-2.026898
-2.223044	-1.962779
-2.030372	-1.881605
-1.823172	-1.819066
-1.623236	-1.734101
-1.421721	-1.624183
-1.223680	-1.548694
-1.021849	-1.448252
-0.825703	-1.320647
-0.625767	-1.141242
-0.423936	-0.936884
-0.223684	-0.703151
-0.024696	-0.490581
0.175578	-0.271062
0.375856	-0.073969
0.570447	0.088076
0.776095	0.197691
0.984586	0.247603
1.179809	0.296566
1.384193	0.334790
1.568044	0.364800
1.771797	0.378699
1.974285	0.372697
2.178354	0.378383
2.377052	0.415659
2.579225	0.437771
2.786452	0.443458
2.974410	0.444405
3.174371	0.435876
3.377176	0.431769
3.578085	0.472836
3.780574	0.493369
3.979588	0.500951
4.174811	0.490526
4.374141	0.473783
4.574103	0.503794
4.778803	0.529065
4.976237	0.539174
5.178094	0.543280
5.375213	0.511375
5.581492	0.506637
5.777031	0.544228
5.976361	0.581188
6.177587	0.582136
6.378496	0.554337
6.585723	0.526222
6.773365	0.540121
6.975538	0.569500
7.184976	0.594455
7.377988	0.604564
7.580793	0.558759
7.780438	0.541385
7.972503	0.580556
8.178150	0.614673
8.380956	0.627309
8.574599	0.614357
8.776772	0.579608
8.983367	0.566341
9.173221	0.606144
9.374446	0.641840
9.586411	0.636785
9.772473	0.620359
9.980648	0.569816
9.778159	0.574870
9.582936	0.603932
9.374129	0.628888
9.175116	0.618148
8.978312	0.580872
8.781510	0.574554
8.571440	0.574870
8.375269	0.612146
8.178467	0.626677
7.972187	0.610882
7.782334	0.571395
7.580161	0.542017
7.379568	0.561602
7.179290	0.593824
6.976485	0.598562
6.769890	0.599510
6.585723	0.529697
6.375021	0.517693
6.187063	0.548335
5.974150	0.570447
5.775452	0.560655
5.573279	0.535383
5.374265	0.495580
5.183780	0.492421
4.974342	0.525274
4.778487	0.542333
4.578209	0.528433
4.376984	0.488315
4.170073	0.473152
3.978640	0.471256
3.784997	0.480101
