# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:tip_T_C 347.973603
flt:plate_T_C 110.301500
flt:plate_Q_kW 0.993767
flt:cool_Thigh_C 48.764954
flt:cool_Tlow_C 19.085842
flt:air_psig 35.000000
flt:water_gph 7.000000
flt:standoff_in 0.233000
flt:oxygen_scfh 12.910156
flt:fuel_scfh 7.112937
flt:flow_scfh 20.023094
flt:ratio_fto 0.550957

## End Configuration ##
#: Wed Jun 14 15:38:02 2017
-7.017400	-3.494674
-9.266916	-4.204715
-9.252703	-4.191449
-9.248913	-4.193660
-9.222696	-4.190817
-9.183846	-4.178815
-9.027814	-4.123225
-8.818402	-4.044893
-8.629206	-3.988671
-8.422005	-3.937818
-8.231229	-3.901495
-8.016448	-3.834218
-7.822829	-3.752095
-7.629210	-3.699980
-7.417272	-3.621964
-7.224916	-3.578060
-7.024349	-3.494358
-6.825360	-3.458667
-6.621318	-3.371807
-6.419487	-3.312426
-6.223026	-3.250834
-6.017088	-3.174713
-5.833261	-3.134916
-5.619743	-3.052478
-5.430231	-2.970356
-5.220503	-2.896130
-5.027516	-2.845909
-4.816841	-2.781159
-4.631119	-2.711987
-4.422339	-2.669346
-4.217665	-2.558481
-4.034153	-2.515525
-3.812108	-2.440667
-3.623543	-2.378760
-3.422028	-2.317168
-3.219565	-2.238836
-3.022471	-2.167769
-2.822536	-2.079962
-2.631128	-2.042059
-2.412556	-1.946355
-2.232203	-1.884763
-2.022476	-1.812749
-1.827910	-1.720835
-1.607443	-1.675984
-1.422984	-1.569541
-1.219258	-1.497842
-1.021533	-1.383502
-0.829177	-1.279902
-0.618502	-1.127344
-0.428358	-0.906562
-0.214524	-0.684832
-0.022169	-0.440676
0.181265	-0.269799
0.379331	-0.079655
0.577081	0.058381
0.778622	0.204957
0.974793	0.263397
1.179493	0.308570
1.372505	0.354375
1.575942	0.413132
1.773376	0.437140
1.975549	0.429558
2.184040	0.457357
2.369786	0.428926
2.577329	0.486419
2.778555	0.531908
2.976305	0.527486
3.174687	0.541701
3.380967	0.504425
3.576190	0.520220
3.773309	0.548019
3.989381	0.609303
4.167546	0.617200
4.374457	0.578029
4.577578	0.586242
4.776907	0.558443
4.980976	0.628888
5.182517	0.635522
5.374581	0.658898
5.570120	0.623518
5.781138	0.591928
5.978257	0.612146
6.175059	0.637733
6.380075	0.695542
6.574983	0.676272
6.785369	0.664268
6.971115	0.620991
7.184344	0.636154
7.372618	0.696805
7.583636	0.713864
7.778859	0.715443
7.978189	0.656055
8.179098	0.659846
8.371478	0.645630
8.585340	0.732818
8.769822	0.721445
8.988421	0.722077
9.170693	0.687645
9.379499	0.650369
9.575987	0.709757
9.773106	0.736608
9.985387	0.765671
9.762681	0.717339
9.584831	0.704703
9.363073	0.693015
9.172588	0.687960
8.985263	0.739767
8.768874	0.730606
8.581864	0.713864
8.369899	0.654476
8.177203	0.672797
7.966501	0.688276
7.780755	0.698069
7.579845	0.738504
7.375461	0.642787
7.176763	0.645315
6.967009	0.637733
6.779367	0.663952
6.574351	0.668691
6.383550	0.669639
6.173164	0.634258
5.979836	0.639313
5.778611	0.632363
5.566961	0.637417
5.378688	0.656371
5.172092	0.620043
4.981607	0.601721
4.780698	0.576134
4.575998	0.591928
4.369402	0.584979
4.172284	0.590981
3.986538	0.590033
3.768570	0.548335
