# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:tip_T_C 356.943439
flt:plate_T_C 307.613240
flt:plate_Q_kW 0.658930
flt:cool_Thigh_C 55.876242
flt:cool_Tlow_C 12.696689
flt:air_psig 20.000000
flt:water_gph 3.000000
flt:standoff_in 0.228000
flt:oxygen_scfh 12.910156
flt:fuel_scfh 7.112937
flt:flow_scfh 20.023094
flt:ratio_fto 0.550957

## End Configuration ##
#: Wed Mar 29 17:05:43 2017
-7.406848	-4.095429
-8.847777	-4.626065
-8.804821	-4.662704
-8.798504	-4.665231
-8.821877	-4.631434
-8.840828	-4.594164
-8.830721	-4.574897
-8.776394	-4.576792
-8.608044	-4.559104
-8.408739	-4.483299
-8.213541	-4.357904
-8.009183	-4.256831
-7.807352	-4.202820
-7.607416	-4.156705
-7.400216	-4.130489
-7.210387	-4.062581
-7.012031	-3.944451
-6.808936	-3.862013
-6.615001	-3.790630
-6.411275	-3.744199
-6.209444	-3.701559
-6.006981	-3.620384
-5.811783	-3.535104
-5.612479	-3.454876
-5.412859	-3.398023
-5.209133	-3.330745
-5.009197	-3.274208
-4.808945	-3.166817
-4.614378	-3.077746
-4.412548	-3.007626
-4.210401	-2.941297
-4.012044	-2.873388
-3.812740	-2.810217
-3.610909	-2.708828
-3.410025	-2.621336
-3.219565	-2.559745
-3.012996	-2.488361
-2.814008	-2.425822
-2.608702	-2.357913
-2.406239	-2.266316
-2.210409	-2.179771
-2.012685	-2.086594
-1.814960	-2.019317
-1.614076	-1.922982
-1.410034	-1.851283
-1.214836	-1.746103
-1.010162	-1.655137
-0.813701	-1.565434
-0.614712	-1.459307
-0.412565	-1.302328
-0.214840	-1.069859
-0.011430	-0.758110
0.189794	-0.409723
0.384069	-0.085972
0.586874	0.163890
0.785256	0.305095
0.986481	0.399232
1.189286	0.478838
1.388300	0.543280
1.588262	0.560655
1.783485	0.578345
1.986921	0.583083
2.183092	0.612146
2.386845	0.662057
2.593124	0.691751
2.794665	0.706282
2.987993	0.702176
3.181321	0.719234
3.385705	0.734397
3.588194	0.765671
3.788787	0.804842
3.989697	0.795681
4.183972	0.795365
4.385197	0.804210
4.584843	0.814950
4.785120	0.871180
4.982871	0.888870
5.189782	0.886658
5.385637	0.878129
5.584020	0.892660
5.786192	0.895188
5.989945	0.934359
6.188327	0.966580
6.386077	0.954892
6.588566	0.955524
6.782526	0.948258
6.984699	0.947626
7.178974	0.992799
7.385570	1.008278
7.589638	0.990272
7.791811	1.007330
7.981348	0.996590
8.182257	1.003856
8.385062	1.044290
8.585655	1.049976
8.787512	1.043027
8.982736	1.073668
9.183961	1.040815
9.378236	1.043974
9.582936	1.085672
9.787320	1.084725
9.986335	1.089463
9.781319	1.094833
9.583884	1.042079
9.382343	1.028495
9.183013	1.063244
8.982420	1.038604
8.779931	1.061980
8.590710	1.058821
8.385378	1.000065
8.186996	1.001644
7.983875	1.022493
7.788968	1.016176
7.586163	1.017123
7.388729	1.020598
7.181817	0.957103
6.984067	0.946679
6.781894	0.959314
6.590146	0.953628
6.382602	0.972898
6.188959	0.958367
5.981731	0.882868
5.784929	0.876550
5.579597	0.886658
5.384374	0.892345
5.186939	0.920775
4.989189	0.892660
4.784805	0.826954
4.583263	0.809896
4.384565	0.818741
4.181761	0.831693
3.989381	0.844013
3.785312	0.791574
