# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:tip_T_C 345.562634
flt:plate_T_C 304.829066
flt:plate_Q_kW 0.658787
flt:cool_Thigh_C 55.573115
flt:cool_Tlow_C 12.308753
flt:air_psig 20.000000
flt:water_gph 3.000000
flt:standoff_in 0.228000
flt:oxygen_scfh 12.519531
flt:fuel_scfh 7.499656
flt:flow_scfh 20.019187
flt:ratio_fto 0.599037

## End Configuration ##
#: Wed Mar 29 17:08:15 2017
-7.408744	-3.559424
-9.315873	-4.144387
-9.318085	-4.125436
-9.300713	-4.127331
-9.263442	-4.140913
-9.204062	-4.110275
-9.009495	-4.040155
-8.807664	-3.979195
-8.612782	-3.927395
-8.413161	-3.888229
-8.206593	-3.828217
-8.015817	-3.753359
-7.808616	-3.667762
-7.612470	-3.606487
-7.408428	-3.545527
-7.220494	-3.522469
-7.012978	-3.461509
-6.809884	-3.400865
-6.614686	-3.323165
-6.404010	-3.261573
-6.212286	-3.181662
-6.011087	-3.142812
-5.813363	-3.085326
-5.613426	-2.992149
-5.410332	-2.921714
-5.211344	-2.866755
-5.008881	-2.815271
-4.806102	-2.768524
-4.615010	-2.691140
-4.410968	-2.620704
-4.214191	-2.537003
-4.009201	-2.483939
-3.816846	-2.436561
-3.610593	-2.378128
-3.420448	-2.303271
-3.206931	-2.212305
-3.013943	-2.135868
-2.806427	-2.083120
-2.609965	-2.035110
-2.408766	-1.967517
-2.213884	-1.889817
-2.017422	-1.790955
-1.812117	-1.726204
-1.613128	-1.661454
-1.410982	-1.592282
-1.205676	-1.512371
-1.006688	-1.417614
-0.815280	-1.333597
-0.614080	-1.248001
-0.413829	-1.139978
-0.209787	-0.957414
-0.013957	-0.693360
0.188846	-0.372136
0.383437	-0.098606
0.585294	0.123140
0.788415	0.273506
0.985534	0.398600
1.190866	0.462727
1.390827	0.495580
1.586366	0.529381
1.787591	0.558443
1.984394	0.607723
2.189410	0.640576
2.384001	0.653212
2.590281	0.676904
2.790559	0.693962
2.985782	0.696490
3.185112	0.745137
3.385073	0.768830
3.584403	0.774832
3.788787	0.790626
3.985906	0.800419
4.184920	0.800103
4.384250	0.849067
4.590213	0.860439
4.790175	0.867073
4.986662	0.904980
5.188203	0.902453
5.389428	0.897083
5.584651	0.941624
5.787772	0.939097
5.984890	0.952681
6.186431	0.980795
6.389236	0.958367
6.589198	0.969107
6.784737	1.011753
6.982803	1.006699
7.184660	1.031970
7.382411	1.049660
7.587742	1.005119
7.791179	1.020914
7.986718	1.043027
8.186048	1.057242
8.384114	1.094833
8.586603	1.095781
8.788144	1.047765
8.989685	1.074932
9.178274	1.101467
9.382343	1.112524
9.581673	1.152326
9.784793	1.137479
9.980648	1.091990
9.781319	1.109365
9.582936	1.109996
9.384554	1.114419
9.181749	1.125791
8.987158	1.083145
8.790987	1.042395
8.583444	1.070825
8.385694	1.060401
8.180362	1.075564
7.986402	1.086620
7.794338	1.031654
7.587111	0.995958
7.383042	1.010805
7.185292	1.013332
6.985646	1.037025
6.779051	1.047133
6.588566	0.968159
6.385129	0.938465
6.189590	0.950785
5.982363	0.954892
5.786508	0.970371
5.585915	0.942572
5.388480	0.882868
5.188835	0.868968
4.987926	0.859491
4.788280	0.873391
4.585791	0.887922
4.388672	0.855385
4.182393	0.794733
3.990012	0.775147
3.786576	0.778938
