# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:tip_T_C 282.377091
flt:plate_T_C 285.897426
flt:plate_Q_kW 0.610965
flt:cool_Thigh_C 52.088676
flt:cool_Tlow_C 11.323206
flt:air_psig 20.000000
flt:water_gph 3.000000
flt:standoff_in 0.228000
flt:oxygen_scfh 11.738281
flt:fuel_scfh 8.249656
flt:flow_scfh 19.987937
flt:ratio_fto 0.702799

## End Configuration ##
#: Wed Mar 29 17:18:54 2017
-7.410007	-1.539850
-10.009806	-1.919191
-9.807028	-1.923613
-9.610882	-1.918876
-9.413157	-1.844018
-9.210378	-1.809590
-9.012021	-1.847808
-8.807347	-1.884763
-8.609623	-1.885079
-8.414425	-1.803589
-8.218595	-1.711359
-8.012341	-1.645030
-7.812090	-1.642819
-7.611522	-1.669035
-7.411902	-1.668719
-7.215756	-1.607127
-7.013610	-1.521847
-6.817780	-1.489313
-6.608368	-1.468467
-6.407485	-1.474784
-6.207865	-1.442883
-5.999401	-1.374974
-5.811783	-1.313383
-5.612163	-1.283376
-5.413175	-1.290641
-5.209764	-1.285587
-5.013935	-1.251791
-4.808629	-1.209782
-4.613431	-1.173459
-4.414127	-1.151665
-4.213875	-1.153876
-4.013307	-1.129555
-3.808949	-1.078387
-3.611224	-1.020901
-3.413184	-0.992790
-3.214827	-0.986157
-3.007310	-0.977945
-2.813060	-0.948570
-2.613440	-0.874976
-2.409398	-0.808647
-2.216411	-0.774535
-2.012053	-0.760953
-1.814960	-0.739159
-1.612497	-0.709784
-1.414140	-0.655142
-1.210730	-0.615344
-1.005108	-0.587233
-0.816543	-0.563860
-0.614712	-0.545856
-0.413197	-0.497846
-0.209471	-0.450152
-0.012062	-0.384454
0.192321	-0.295699
0.380594	-0.147247
0.586874	0.020474
0.784624	0.163890
0.986797	0.281403
1.192129	0.358798
1.388300	0.433981
1.587630	0.498423
1.787276	0.525906
1.993239	0.543280
2.190989	0.567920
2.386845	0.588138
2.589965	0.631731
2.787400	0.675641
2.984834	0.669007
3.184796	0.668691
3.386653	0.684170
3.586298	0.706282
3.783733	0.758089
3.989381	0.793469
4.185236	0.783993
4.386145	0.785888
4.585159	0.791890
4.786068	0.806105
4.991716	0.858544
5.194837	0.877497
5.381215	0.873075
5.586546	0.887606
5.783350	0.877497
5.987418	0.903085
6.186116	0.957735
6.388605	0.950785
6.586355	0.928988
6.784105	0.932147
6.978381	0.934043
7.184344	0.987745
7.387781	1.034497
7.583004	1.027548
7.786440	1.015860
7.984823	0.994063
8.181310	1.016807
8.384746	1.064823
8.584707	1.092306
8.782774	1.062612
8.987473	1.053135
9.182697	1.027548
9.381711	1.061664
9.583252	1.131477
9.782267	1.131477
9.984123	1.102415
9.778159	1.077775
9.578197	1.056294
9.382975	1.080302
9.177958	1.123580
8.987158	1.098624
8.787828	1.060401
8.584707	1.031338
8.386957	1.003856
8.181941	1.045870
7.984191	1.067351
7.787072	1.031654
7.585531	1.001644
7.382727	0.966580
7.191610	0.946679
6.986910	0.988061
6.784105	0.998801
6.586671	0.937202
6.387025	0.912878
6.188643	0.880025
5.986786	0.891397
5.786508	0.929304
5.579281	0.908455
5.383426	0.871180
5.187571	0.838642
4.986662	0.822216
4.789859	0.809896
4.589898	0.834536
4.386145	0.803894
4.186183	0.769145
3.996330	0.732502
3.791946	0.713864
