# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:tip_T_C 329.706681
flt:plate_T_C 304.257859
flt:plate_Q_kW 1.361533
flt:cool_Thigh_C 50.835546
flt:cool_Tlow_C 8.862972
flt:air_psig 20.000000
flt:water_gph 7.000000
flt:standoff_in 0.228000
flt:oxygen_scfh 12.109375
flt:fuel_scfh 7.886375
flt:flow_scfh 19.995750
flt:ratio_fto 0.651262

## End Configuration ##
#: Wed Mar 22 18:00:54 2017
-7.596361	-2.607754
-9.995592	-3.152604
-9.792498	-3.083116
-9.607408	-3.034474
-9.393574	-2.961828
-9.215116	-2.943192
-8.991807	-2.911607
-8.801031	-2.843382
-8.604569	-2.824431
-8.396421	-2.774526
-8.207856	-2.754943
-7.998128	-2.706933
-7.799140	-2.666503
-7.596045	-2.604596
-7.398636	-2.568273
-7.205965	-2.517104
-7.008556	-2.479202
-6.797565	-2.447616
-6.602367	-2.389499
-6.401168	-2.377181
-6.197757	-2.292216
-6.001296	-2.255261
-5.801360	-2.152924
-5.608057	-2.127971
-5.396750	-2.081541
-5.202816	-2.049008
-4.998774	-1.998155
-4.801996	-1.934984
-4.602060	-1.854125
-4.408757	-1.805800
-4.194608	-1.796640
-4.006990	-1.765686
-3.799790	-1.740102
-3.591010	-1.649136
-3.411288	-1.596388
-3.197771	-1.544588
-3.006047	-1.522478
-2.800426	-1.466888
-2.604280	-1.424247
-2.397711	-1.326017
-2.216411	-1.305802
-1.994681	-1.229049
-1.807695	-1.198411
-1.602074	-1.188936
-1.400558	-1.100812
-1.200938	-1.060699
-0.998160	-0.984578
-0.807068	-0.970680
-0.603657	-0.903403
-0.397404	-0.862342
-0.196521	-0.705047
-0.008587	-0.559438
0.207800	-0.332022
0.383753	-0.166830
0.602353	0.029635
0.790626	0.125983
1.003540	0.247918
1.200027	0.306675
1.393038	0.342055
1.597423	0.385649
1.791066	0.408709
1.995135	0.433981
2.200150	0.443458
2.397901	0.484524
2.597547	0.453566
2.805722	0.493369
2.987045	0.508532
3.197116	0.514534
3.394866	0.560339
3.597039	0.545176
3.804266	0.545492
4.000437	0.539174
4.195344	0.576134
4.402887	0.593508
4.597479	0.652896
4.793018	0.606144
5.002457	0.611830
5.189782	0.593508
5.400485	0.649421
5.582124	0.647526
5.804830	0.689224
5.986154	0.652264
6.203806	0.610250
6.401556	0.652580
6.597727	0.665216
6.797057	0.703123
6.993860	0.700596
7.193821	0.691751
7.397258	0.622254
7.596272	0.702176
7.795918	0.699964
7.999986	0.766302
8.185416	0.745453
8.400225	0.693331
8.591341	0.671534
8.798569	0.709757
8.991264	0.752403
9.194386	0.781781
9.390872	0.752403
9.595888	0.681643
9.797429	0.695226
9.990757	0.728079
9.797745	0.791574
9.580725	0.765987
9.400664	0.762512
9.184592	0.669639
9.003268	0.681327
8.795409	0.743874
8.596395	0.761880
8.393907	0.763775
8.197104	0.708809
7.991140	0.656687
7.798445	0.653212
7.595640	0.722077
7.393783	0.711653
7.199823	0.727447
6.986594	0.653212
6.798320	0.621622
6.597095	0.644999
6.400609	0.674377
6.202858	0.698069
5.999738	0.681011
5.789983	0.628572
5.595392	0.591928
5.391007	0.630783
5.192626	0.625413
5.002772	0.669639
4.787016	0.604880
4.603797	0.599510
4.385513	0.539174
4.201030	0.598878
3.994435	0.597614
3.802687	0.582767
