# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:tip_T_C 338.395136
flt:plate_T_C 320.423595
flt:plate_Q_kW 1.493500
flt:cool_Thigh_C 54.717552
flt:cool_Tlow_C 8.982727
flt:air_psig 20.000000
flt:water_gph 7.000000
flt:standoff_in 0.228000
flt:oxygen_scfh 16.191406
flt:fuel_scfh 8.894187
flt:flow_scfh 25.085594
flt:ratio_fto 0.549315

## End Configuration ##
#: Wed Mar 22 18:07:16 2017
-7.392951	-3.771994
-9.144680	-4.335163
-9.144680	-4.323792
-9.123202	-4.327267
-9.102356	-4.337690
-9.089090	-4.325372
-8.992123	-4.264096
-8.808611	-4.202188
-8.594778	-4.127963
-8.409055	-4.108064
-8.195222	-4.073951
-8.007288	-4.024362
-7.799140	-3.942556
-7.599204	-3.886966
-7.397057	-3.816530
-7.204702	-3.780207
-6.995922	-3.732512
-6.807041	-3.634282
-6.596366	-3.548685
-6.403695	-3.452350
-6.196810	-3.417606
-5.999085	-3.358225
-5.804834	-3.314321
-5.602687	-3.254941
-5.403067	-3.184505
-5.197130	-3.107752
-4.998142	-3.061953
-4.795679	-2.964038
-4.605850	-2.912870
-4.397387	-2.800426
-4.206295	-2.729990
-4.002568	-2.652290
-3.801369	-2.591014
-3.591326	-2.529107
-3.408130	-2.482992
-3.203140	-2.374338
-3.002888	-2.321590
-2.789055	-2.219885
-2.606491	-2.167137
-2.390131	-2.109968
-2.210409	-2.027214
-2.001945	-1.967833
-1.806116	-1.901819
-1.599863	-1.809590
-1.405296	-1.760001
-1.190831	-1.657664
-1.012689	-1.590703
-0.791275	-1.508265
-0.603657	-1.390451
-0.402142	-1.317489
-0.201259	-1.126397
-0.000059	-0.924881
0.197691	-0.649456
0.402391	-0.370872
0.590033	-0.097974
0.805158	0.122192
1.000065	0.339528
1.191181	0.408709
1.404095	0.508848
1.592052	0.501266
1.791698	0.542333
1.994503	0.580872
2.196676	0.632047
2.396637	0.659530
2.604812	0.689224
2.800667	0.657634
2.996838	0.688908
3.192377	0.702807
3.401816	0.771357
3.591985	0.789363
3.802371	0.815582
3.996646	0.800103
4.194081	0.800419
4.391515	0.814950
4.599058	0.845592
4.790491	0.868021
5.006879	0.878761
5.187571	0.875918
5.399853	0.886658
5.593181	0.890765
5.790931	0.878761
6.007635	0.923934
6.194013	0.926145
6.397766	0.940677
6.600570	0.956471
6.789475	0.950153
6.999230	0.921091
7.193505	0.970371
7.389676	0.957735
7.605749	1.013017
7.795601	1.021546
7.999038	1.036709
8.192681	0.971634
8.393591	0.979848
8.595448	0.996274
8.798884	1.059137
8.987158	1.045870
9.203230	1.077143
9.382027	1.028811
9.595888	0.974161
9.787952	1.018071
9.998339	1.082829
9.788268	1.094833
9.593045	1.099888
9.383607	1.020914
9.203230	0.995958
8.988106	0.995010
8.796041	1.021862
8.592921	1.063560
8.397382	1.037341
8.189523	1.002592
7.995563	0.983638
7.795286	0.952365
7.603537	0.966580
7.390308	1.020282
7.197612	0.973214
6.994492	0.973530
6.800848	0.940045
6.598675	0.940992
6.395554	0.901506
6.199699	0.942888
6.000369	0.908455
5.799460	0.930252
5.595392	0.904980
5.393535	0.911614
5.196732	0.846224
4.996770	0.854753
4.790491	0.829797
4.601902	0.846540
4.387093	0.839590
4.197240	0.826954
3.999805	0.785888
3.794789	0.734397
