# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:tip_T_C 355.974745
flt:plate_T_C 309.816307
flt:plate_Q_kW 1.300423
flt:cool_Thigh_C 49.427435
flt:cool_Tlow_C 9.267491
flt:air_psig 20.000000
flt:water_gph 7.000000
flt:standoff_in 0.228000
flt:oxygen_scfh 12.949219
flt:fuel_scfh 7.148094
flt:flow_scfh 20.097312
flt:ratio_fto 0.552010

## End Configuration ##
#: Wed Mar 22 17:53:19 2017
-7.392004	-3.906233
-9.043922	-4.448239
-9.036343	-4.436553
-9.021181	-4.439711
-9.014548	-4.436553
-8.987385	-4.435605
-8.961485	-4.418865
-8.791555	-4.339585
-8.599516	-4.266307
-8.401791	-4.183553
-8.206277	-4.156389
-7.994654	-4.093534
-7.806405	-4.012676
-7.596993	-3.963086
-7.402111	-3.864540
-7.199332	-3.840851
-7.001291	-3.734092
-6.807673	-3.696821
-6.589733	-3.586272
-6.402115	-3.525628
-6.195547	-3.454876
-6.006350	-3.415710
-5.797885	-3.332325
-5.609636	-3.284315
-5.397698	-3.185452
-5.205658	-3.133652
-4.991193	-3.085958
-4.793468	-2.977936
-4.611536	-2.952668
-4.398018	-2.846225
-4.204715	-2.786212
-4.000357	-2.714829
-3.802316	-2.650711
-3.600169	-2.560376
-3.410657	-2.500996
-3.200298	-2.413188
-3.001309	-2.348438
-2.802321	-2.290637
-2.597331	-2.189879
-2.404976	-2.150081
-2.201250	-2.042375
-2.011737	-1.982994
-1.801378	-1.894239
-1.604600	-1.809906
-1.408455	-1.735680
-1.198727	-1.634922
-1.000371	-1.555643
-0.805173	-1.446989
-0.601130	-1.324753
-0.405932	-1.125133
-0.203470	-0.925513
0.007206	-0.637454
0.183476	-0.428358
0.401759	-0.195573
0.589085	0.030267
0.796312	0.171156
0.994695	0.287405
1.199395	0.334474
1.393670	0.381226
1.594895	0.404287
1.794541	0.450091
1.989448	0.447880
2.208996	0.476942
2.390003	0.459252
2.607339	0.513586
2.790243	0.500951
3.000629	0.538858
3.191746	0.557496
3.393286	0.550546
3.598303	0.548967
3.794473	0.548967
4.002017	0.572975
4.191870	0.593508
4.398781	0.640576
4.594320	0.613725
4.801863	0.608355
4.988241	0.595403
5.199891	0.623202
5.395114	0.683854
5.590022	0.670270
5.800408	0.672482
5.995631	0.606775
6.202858	0.644683
6.390500	0.675641
6.604045	0.706282
6.791055	0.698701
6.996703	0.692383
7.192558	0.633311
7.396626	0.637417
7.594060	0.733449
7.797813	0.725868
7.992404	0.770409
8.189838	0.696490
8.402752	0.663952
8.585024	0.683854
8.804887	0.741031
8.990633	0.778938
9.193438	0.770409
9.383923	0.709757
9.598415	0.688276
9.786689	0.701860
10.000866	0.758089
9.795218	0.802314
9.585464	0.744190
9.400349	0.721129
9.184277	0.666795
9.003585	0.702807
8.793514	0.744506
8.597975	0.762512
8.393591	0.732502
8.194577	0.693015
7.989877	0.670270
7.795918	0.691435
7.604169	0.743874
7.391888	0.721761
7.202351	0.709757
6.990069	0.638365
6.802111	0.644367
6.595832	0.669323
6.396502	0.678484
6.204753	0.685433
5.993420	0.654160
5.790931	0.649105
5.593812	0.606459
5.390692	0.638997
5.196100	0.651948
5.004983	0.661425
4.785752	0.609303
4.604113	0.592876
4.395306	0.591296
4.195028	0.585294
3.997278	0.611514
3.798580	0.564445
