# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:tip_T_C 350.265864
flt:plate_T_C 230.516977
flt:plate_Q_kW 1.086277
flt:cool_Thigh_C 53.231274
flt:cool_Tlow_C 11.531879
flt:air_psig 20.000000
flt:water_gph 5.500000
flt:standoff_in 0.228000
flt:oxygen_scfh 14.550781
flt:fuel_scfh 7.991844
flt:flow_scfh 22.542625
flt:ratio_fto 0.549238

## End Configuration ##
#: Wed Apr  5 18:02:06 2017
-7.404953	-3.542052
-9.321559	-4.136490
-9.321875	-4.127015
-9.322190	-4.106168
-9.312715	-4.082479
-9.211957	-4.070161
-9.006021	-4.043629
-8.806716	-3.997830
-8.609623	-3.938134
-8.410318	-3.872120
-8.215753	-3.762519
-8.010762	-3.709455
-7.812406	-3.666815
-7.610891	-3.618489
-7.406533	-3.571427
-7.213546	-3.487409
-7.012662	-3.397391
-6.814937	-3.357593
-6.610895	-3.322217
-6.407485	-3.274839
-6.206601	-3.204720
-6.008561	-3.111227
-5.819048	-3.041107
-5.614058	-2.970040
-5.410964	-2.917924
-5.213239	-2.856016
-5.009197	-2.786528
-4.812419	-2.700300
-4.614694	-2.615019
-4.411284	-2.573958
-4.213559	-2.537635
-4.013307	-2.472885
-3.812108	-2.398027
-3.613435	-2.317168
-3.415710	-2.239468
-3.215775	-2.178192
-3.014891	-2.110599
-2.811165	-2.044902
-2.609965	-1.973203
-2.413820	-1.890765
-2.215463	-1.811485
-2.016159	-1.758422
-1.812433	-1.687986
-1.611865	-1.620393
-1.413193	-1.532270
-1.207887	-1.450148
-1.011741	-1.363603
-0.814016	-1.269795
-0.613449	-1.136188
-0.412249	-0.959625
-0.209155	-0.726209
-0.010798	-0.475736
0.190741	-0.240425
0.385333	-0.032276
0.587822	0.161047
0.791890	0.293091
0.987113	0.368590
1.187707	0.381542
1.390827	0.404918
1.586366	0.462095
1.786644	0.505057
1.985974	0.518957
2.187831	0.522431
2.388108	0.503162
2.589649	0.527802
2.787084	0.571711
2.985466	0.608987
3.186691	0.615936
3.384442	0.610250
3.587878	0.583083
3.786892	0.602353
3.992224	0.673113
4.191554	0.693015
4.381722	0.709441
4.586107	0.686065
4.786068	0.652896
4.990452	0.663952
5.191046	0.726184
5.381531	0.750824
5.585283	0.755562
5.788720	0.722709
5.988365	0.705651
6.182957	0.729975
6.393975	0.782097
6.585723	0.811791
6.785369	0.807369
6.992596	0.767882
7.184660	0.748612
7.388097	0.759353
7.585847	0.810528
7.787072	0.840538
7.987666	0.817793
8.183205	0.791890
8.390432	0.776727
8.586919	0.794101
8.788144	0.832325
8.984947	0.846224
9.181749	0.840222
9.382975	0.815582
9.579778	0.814318
9.786689	0.810844
9.984755	0.849067
9.785110	0.871180
9.589886	0.843697
9.386765	0.821268
9.182065	0.832956
8.988421	0.792522
8.784038	0.833272
8.586919	0.849699
8.389484	0.818109
8.182889	0.804526
7.983243	0.786836
7.790863	0.762196
7.587111	0.801999
7.386201	0.797892
7.186240	0.772936
6.982172	0.775463
6.785369	0.776095
6.590777	0.745137
6.387341	0.760300
6.191170	0.763459
5.987418	0.762828
5.783350	0.749560
5.585283	0.738188
5.381215	0.696805
5.187571	0.701228
4.991084	0.694278
4.784805	0.686697
4.586422	0.695226
4.381407	0.685433
4.185552	0.633942
3.986222	0.636470
3.784997	0.636470
