# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:tip_T_C 333.023982
flt:plate_T_C 256.824593
flt:plate_Q_kW 1.190056
flt:cool_Thigh_C 57.152060
flt:cool_Tlow_C 11.925555
flt:air_psig 20.000000
flt:water_gph 5.500000
flt:standoff_in 0.228000
flt:oxygen_scfh 17.773438
flt:fuel_scfh 9.808250
flt:flow_scfh 27.581687
flt:ratio_fto 0.551849

## End Configuration ##
#: Wed Apr  5 18:06:57 2017
-7.610259	-3.437189
-9.467168	-3.981406
-9.422317	-4.009517
-9.362304	-4.049946
-9.304502	-4.087217
-9.215748	-4.041102
-9.011390	-3.921078
-8.809875	-3.790946
-8.610570	-3.686714
-8.414425	-3.644705
-8.214173	-3.635545
-8.014553	-3.590694
-7.811458	-3.504466
-7.612154	-3.432135
-7.408744	-3.389179
-7.212914	-3.393601
-7.016768	-3.364542
-6.813990	-3.318427
-6.613106	-3.239779
-6.414433	-3.095750
-6.212918	-3.000362
-6.009824	-2.945719
-5.814626	-2.921714
-5.616585	-2.897077
-5.413175	-2.850015
-5.209448	-2.774210
-5.012671	-2.717040
-4.808629	-2.661766
-4.613431	-2.627969
-4.412863	-2.563219
-4.211980	-2.481097
-4.013623	-2.381287
-3.814319	-2.285583
-3.606171	-2.200934
-3.414447	-2.139026
-3.216090	-2.054377
-3.011101	-2.019317
-2.812112	-1.991838
-2.610913	-1.956462
-2.410029	-1.902767
-2.217042	-1.821592
-2.014895	-1.735048
-1.810222	-1.644714
-1.613444	-1.562276
-1.414140	-1.507633
-1.208203	-1.438461
-1.011110	-1.377501
-0.814648	-1.280849
-0.613449	-1.175038
-0.418251	-1.058804
-0.211366	-0.862026
-0.011114	-0.615344
0.190110	-0.327600
0.386281	-0.055018
0.586558	0.190426
0.785572	0.348689
0.987745	0.442826
1.185811	0.472204
1.389879	0.517377
1.581944	0.590033
1.786328	0.628572
1.986921	0.676904
2.181829	0.686065
2.386845	0.693647
2.589965	0.685117
2.787084	0.718286
2.988625	0.765039
3.187323	0.787152
3.386021	0.791574
3.584719	0.786520
3.786892	0.799156
3.988117	0.813055
4.182709	0.866125
4.386777	0.898663
4.581052	0.926145
4.788280	0.919827
4.993927	0.924882
5.189150	0.917932
5.384374	0.922986
5.588126	0.944783
5.786824	0.965000
5.988365	0.983638
6.184536	1.006699
6.387341	1.028811
6.590146	1.000065
6.788528	1.034181
6.980592	1.055662
7.186240	1.060401
7.384938	1.071457
7.586795	1.076827
7.786757	1.055346
7.986086	1.003540
8.185101	1.018387
8.389484	1.070825
8.587551	1.130845
8.784986	1.160224
8.987158	1.151695
9.181434	1.115051
9.384238	1.089147
9.591465	1.120737
9.781950	1.176334
9.985387	1.179809
9.784477	1.155801
9.585779	1.093570
9.383923	1.037025
9.184277	1.053451
8.992212	1.146640
8.786565	1.153590
8.584076	1.147904
8.384746	1.119789
8.183837	1.072721
7.980084	1.032286
7.790547	1.052188
7.595956	1.065455
7.384938	1.075248
7.186556	1.029127
6.981855	1.019650
6.785685	1.012385
6.592357	0.997538
6.385446	1.017755
6.189590	1.026600
5.983943	1.001328
5.784929	0.983322
5.586863	0.957103
5.382478	0.943204
5.189150	0.894556
4.987294	0.899926
4.785752	0.890765
4.586422	0.905928
4.381407	0.906876
4.182709	0.875918
3.989697	0.834852
3.782470	0.822216
