# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:tip_T_C 303.618943
flt:plate_T_C 190.100080
flt:plate_Q_kW 0.976852
flt:cool_Thigh_C 48.939280
flt:cool_Tlow_C 11.096193
flt:air_psig 20.000000
flt:water_gph 5.500000
flt:standoff_in 0.228000
flt:oxygen_scfh 11.757812
flt:fuel_scfh 8.273094
flt:flow_scfh 20.030906
flt:ratio_fto 0.703625

## End Configuration ##
#: Wed Apr  5 17:57:26 2017
-7.407480	-1.533533
-10.006331	-1.809590
-9.803869	-1.771056
-9.613409	-1.772951
-9.413157	-1.768845
-9.217643	-1.712939
-9.015496	-1.625763
-8.812402	-1.595441
-8.610887	-1.634291
-8.414741	-1.667771
-8.214173	-1.659875
-8.012026	-1.598283
-7.811142	-1.521531
-7.605521	-1.473837
-7.405585	-1.450148
-7.214177	-1.424879
-7.013926	-1.393925
-6.811779	-1.336124
-6.614686	-1.290325
-6.412854	-1.272953
-6.210076	-1.304539
-6.011403	-1.310224
-5.814310	-1.286851
-5.614058	-1.246105
-5.407489	-1.188620
-5.217029	-1.159245
-5.011092	-1.157350
-4.808945	-1.146295
-4.616273	-1.106498
-4.413495	-1.052171
-4.213243	-1.017427
-4.010465	-1.003529
-3.812108	-0.988368
-3.611540	-0.958046
-3.414763	-0.907825
-3.212932	-0.859499
-3.006363	-0.809594
-2.817482	-0.792222
-2.612176	-0.772955
-2.408766	-0.760637
-2.215779	-0.716733
-2.013316	-0.661775
-1.811801	-0.636190
-1.611233	-0.614712
-1.415719	-0.602078
-1.207887	-0.583443
-1.006372	-0.538907
-0.819386	-0.495003
-0.608079	-0.454890
-0.410986	-0.432780
-0.214209	-0.380980
-0.009535	-0.292856
0.187898	-0.156091
0.385333	-0.007640
0.581820	0.117770
0.784624	0.210959
0.985534	0.279192
1.184864	0.309202
1.389248	0.343319
1.585734	0.330367
1.785380	0.338264
1.986605	0.367959
2.186251	0.403023
2.384949	0.432085
2.592808	0.435876
2.790243	0.433981
2.985150	0.427031
3.188586	0.451671
3.392971	0.482313
3.585667	0.513270
3.784365	0.493685
3.988117	0.477890
4.185236	0.482944
4.381407	0.522747
4.585159	0.552441
4.786700	0.552757
4.986978	0.538226
5.190098	0.529381
5.381846	0.537278
5.585283	0.569184
5.787140	0.596983
5.988365	0.590349
6.195909	0.558759
6.388605	0.554969
6.589829	0.579292
6.785369	0.624150
6.982487	0.639944
7.186556	0.628888
7.387781	0.598878
7.588690	0.595719
7.792758	0.603301
7.984191	0.644683
8.184468	0.661741
8.387273	0.614357
8.586603	0.602985
8.790039	0.610250
8.986210	0.649421
9.185225	0.676272
9.381080	0.689856
9.585779	0.663321
9.785741	0.630468
9.985703	0.638681
9.786057	0.676904
9.582621	0.691119
9.386133	0.674061
9.181749	0.619095
8.988106	0.611198
8.790987	0.618779
8.583760	0.665848
8.385694	0.668375
8.182573	0.646262
7.984507	0.610250
7.788652	0.583083
7.587427	0.602669
7.387781	0.635838
7.182449	0.635206
6.985646	0.600773
6.786948	0.565709
6.591409	0.560655
6.387657	0.596667
6.188643	0.616568
5.983943	0.610250
5.784613	0.575186
5.584020	0.542017
5.385953	0.524327
5.190414	0.548967
4.985714	0.566025
4.792702	0.533172
4.589898	0.510427
4.378880	0.491474
4.182393	0.499371
3.988749	0.509164
3.788471	0.516745
