# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:tip_T_C 323.917454
flt:plate_T_C 264.083063
flt:plate_Q_kW 1.221206
flt:cool_Thigh_C 58.244941
flt:cool_Tlow_C 11.976840
flt:air_psig 20.000000
flt:water_gph 5.500000
flt:standoff_in 0.228000
flt:oxygen_scfh 19.355469
flt:fuel_scfh 10.663719
flt:flow_scfh 30.019187
flt:ratio_fto 0.550941

## End Configuration ##
#: Wed Apr  5 18:08:40 2017
-7.603626	-3.487409
-9.444742	-4.008254
-9.440320	-3.993408
-9.441268	-3.971299
-9.405260	-3.921394
-9.211326	-3.821268
-9.010758	-3.752727
-8.811138	-3.704086
-8.608991	-3.674395
-8.406528	-3.671869
-8.214805	-3.640599
-8.012341	-3.602065
-7.814301	-3.508256
-7.611207	-3.407182
-7.413166	-3.318111
-7.216073	-3.241359
-7.013926	-3.186400
-6.810515	-3.145655
-6.613422	-3.082168
-6.411275	-3.008890
-6.213234	-2.959616
-6.009508	-2.936875
-5.813678	-2.911291
-5.613111	-2.877810
-5.411280	-2.820325
-5.210712	-2.726516
-5.012355	-2.615019
-4.808313	-2.519315
-4.614378	-2.454881
-4.412231	-2.423611
-4.211032	-2.368021
-4.011728	-2.330118
-3.816530	-2.280845
-3.611224	-2.217990
-3.418237	-2.176929
-3.209457	-2.137763
-3.014575	-2.053430
-2.813376	-1.978572
-2.610281	-1.893291
-2.410345	-1.789375
-2.215147	-1.699673
-2.013316	-1.637133
-1.815275	-1.591334
-1.612813	-1.547115
-1.406560	-1.505422
-1.210414	-1.450779
-1.009530	-1.390767
-0.818438	-1.308961
-0.614712	-1.196200
-0.412249	-1.060699
-0.211050	-0.875608
-0.009851	-0.627031
0.189794	-0.338655
0.385017	-0.074285
0.586874	0.175578
0.783361	0.359429
0.988693	0.489262
1.186443	0.565709
1.390511	0.601089
1.585103	0.628888
1.780642	0.665216
1.986290	0.705335
2.188462	0.739767
2.388108	0.766934
2.589017	0.779254
2.790874	0.775779
2.982939	0.773884
3.185743	0.819373
3.386653	0.890133
3.591353	0.930568
3.787840	0.937202
3.985906	0.948258
4.182709	0.935938
4.386145	0.934990
4.581368	0.989640
4.793966	1.017755
4.988557	1.034497
5.185676	1.028495
5.383110	1.016807
5.586231	1.014596
5.784929	1.053135
5.987733	1.106521
6.185168	1.142218
6.389868	1.150431
6.591409	1.140638
6.780314	1.139059
6.986910	1.124528
7.181501	1.127371
7.383674	1.173175
7.588374	1.166542
7.794022	1.175387
7.987982	1.223403
8.184784	1.228457
8.380956	1.209819
8.586287	1.224350
8.783405	1.259731
8.989054	1.270471
9.183961	1.274894
9.385186	1.268576
9.582305	1.267312
9.785741	1.200342
9.982227	1.206028
9.784477	1.257835
9.588306	1.299533
9.379499	1.306483
9.183013	1.291004
8.985894	1.255624
8.786880	1.200342
8.585024	1.210767
8.386957	1.233195
8.186048	1.244568
7.982612	1.219612
7.785809	1.175703
7.587111	1.123264
7.381463	1.115051
7.186240	1.160856
6.980908	1.177282
6.786001	1.173491
6.588250	1.164330
6.391448	1.119157
6.185800	1.081566
5.984574	1.058505
5.783665	1.073984
5.586231	1.063560
5.379635	1.031023
5.194205	1.010173
4.994559	1.007015
4.784489	1.002592
4.584843	0.972898
4.384565	0.985850
4.181129	0.965000
3.990328	0.946047
3.790998	0.917932
