# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:tip_T_C 346.693681
flt:plate_T_C 243.116414
flt:plate_Q_kW 1.149574
flt:cool_Thigh_C 55.205371
flt:cool_Tlow_C 11.263226
flt:air_psig 20.000000
flt:water_gph 5.500000
flt:standoff_in 0.228000
flt:oxygen_scfh 16.210938
flt:fuel_scfh 8.882469
flt:flow_scfh 25.093406
flt:ratio_fto 0.547931

## End Configuration ##
#: Wed Apr  5 18:03:41 2017
-7.609943	-3.640599
-9.297870	-4.162391
-9.326297	-4.127015
-9.350617	-4.074899
-9.335457	-4.044893
-9.212905	-4.021204
-9.010758	-3.988355
-8.810506	-3.934975
-8.607096	-3.843378
-8.414109	-3.757465
-8.211646	-3.732512
-8.014553	-3.722721
-7.808931	-3.682923
-7.607732	-3.630176
-7.409376	-3.536367
-7.213861	-3.444137
-7.011399	-3.357277
-6.812095	-3.296949
-6.612790	-3.248307
-6.410012	-3.198087
-6.210392	-3.128283
-6.010771	-3.075851
-5.815573	-3.024998
-5.612163	-2.993413
-5.415386	-2.938138
-5.209133	-2.854753
-5.011724	-2.760312
-4.805786	-2.663345
-4.612799	-2.573326
-4.413811	-2.506681
-4.211980	-2.458671
-4.014571	-2.410977
-3.811160	-2.354439
-3.609329	-2.316852
-3.415710	-2.266000
-3.213248	-2.213884
-3.011101	-2.150081
-2.814639	-2.067643
-2.609334	-1.998155
-2.410977	-1.923929
-2.213568	-1.838964
-2.012685	-1.764107
-1.809906	-1.683564
-1.612181	-1.609338
-1.411613	-1.544588
-1.202202	-1.491840
-1.009530	-1.408455
-0.811174	-1.305802
-0.616607	-1.176302
-0.411618	-1.001950
-0.211998	-0.776746
-0.012062	-0.528800
0.190426	-0.271062
0.385333	-0.042068
0.585610	0.172420
0.785256	0.327524
0.993747	0.409025
1.185495	0.462727
1.388616	0.506637
1.580996	0.531908
1.783485	0.563814
1.985658	0.591928
2.189094	0.589085
2.389688	0.588453
2.590281	0.603301
2.792454	0.639628
2.984202	0.704387
3.187323	0.732186
3.386969	0.727131
3.589142	0.718286
3.787840	0.703755
3.990960	0.738504
4.187131	0.780202
4.386145	0.804210
4.584843	0.811160
4.787016	0.787467
4.989505	0.776095
5.188835	0.811160
5.379635	0.871180
5.586546	0.897399
5.789667	0.897399
5.991840	0.896135
6.188327	0.877182
6.388920	0.849699
6.587934	0.898031
6.785053	0.918564
6.981540	0.919196
7.185924	0.895188
7.388729	0.903717
7.584584	0.920775
7.789599	0.946363
7.978505	1.012069
8.183205	1.001644
8.385378	0.982375
8.589446	0.965316
8.787196	0.962473
8.987158	0.947310
9.180170	0.976373
9.385502	0.964053
9.593045	0.965316
9.793007	1.011121
9.988545	1.020282
9.781950	0.998169
9.583884	0.980163
9.379184	0.985850
9.183329	0.983638
8.990317	0.997222
8.783090	0.994379
8.588498	0.945099
8.383799	0.904665
8.180677	0.908771
7.983875	0.931200
7.786757	0.962789
7.584584	0.987113
7.386833	0.962473
7.188767	0.909087
6.986594	0.874023
6.784421	0.888238
6.587618	0.906560
6.387341	0.912878
6.186116	0.884447
5.988681	0.831377
5.792511	0.777675
5.583072	0.826954
5.385322	0.862966
5.189782	0.866441
4.985398	0.863282
4.786700	0.829166
4.592109	0.767882
4.380775	0.769145
4.185236	0.767566
3.992224	0.760616
3.784681	0.754298
