# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:tip_T_C 334.108047
flt:plate_T_C 288.446757
flt:plate_Q_kW 1.504539
flt:cool_Thigh_C 52.176862
flt:cool_Tlow_C 15.136299
flt:air_psig 20.000000
flt:water_gph 8.800000
flt:standoff_in 0.228000
flt:oxygen_scfh 16.132812
flt:fuel_scfh 8.870750
flt:flow_scfh 25.003562
flt:ratio_fto 0.549858

## End Configuration ##
#: Wed Apr 19 16:51:06 2017
-7.004134	-3.591326
-9.178793	-4.286206
-9.169002	-4.283995
-9.171844	-4.274203
-9.146576	-4.265675
-9.137732	-4.249250
-9.006336	-4.182290
-8.799767	-4.138386
-8.607096	-4.075215
-8.405581	-3.975405
-8.204065	-3.913813
-8.011395	-3.827585
-7.799140	-3.783365
-7.614365	-3.740725
-7.397689	-3.647548
-7.207544	-3.602065
-7.017084	-3.529418
-6.798513	-3.445717
-6.607737	-3.411920
-6.405590	-3.356961
-6.202811	-3.302634
-6.009824	-3.231567
-5.798833	-3.163658
-5.611216	-3.140917
-5.407805	-3.079010
-5.194287	-3.012364
-5.006670	-2.928663
-4.801364	-2.824115
-4.606482	-2.749889
-4.408757	-2.674084
-4.201241	-2.617230
-4.005727	-2.566062
-3.807054	-2.468463
-3.592905	-2.407187
-3.414763	-2.355387
-3.199350	-2.289689
-3.010785	-2.270422
-2.802321	-2.193038
-2.603648	-2.115337
-2.406239	-2.034478
-2.207251	-1.931194
-1.998155	-1.869918
-1.808642	-1.820645
-1.590387	-1.713886
-1.410666	-1.653874
-1.197780	-1.537639
-1.002266	-1.465940
-0.811805	-1.380028
-0.603341	-1.280534
-0.404037	-1.130187
-0.212945	-0.907194
0.010365	-0.621345
0.187267	-0.359186
0.404287	-0.085972
0.585294	0.118401
0.797892	0.313625
0.995958	0.414711
1.195920	0.480101
1.397777	0.534751
1.598686	0.567920
1.785064	0.619095
1.999241	0.685749
2.187199	0.706282
2.403271	0.747349
2.593440	0.723025
2.797824	0.731554
2.996838	0.765039
3.191746	0.824743
3.391075	0.847803
3.608727	0.849067
3.797001	0.850962
4.009598	0.837379
4.188711	0.837063
4.394674	0.936886
4.601585	0.954576
4.798388	0.971950
4.998981	0.959314
5.202102	0.949522
5.389428	0.960262
5.596339	1.013017
5.789667	1.020282
5.996263	1.065771
6.201910	1.027548
6.399977	1.013017
6.601202	1.046817
6.796109	1.055031
6.991016	1.081250
7.203614	1.101151
7.394099	1.052819
7.601010	1.106206
7.809817	1.100204
7.983875	1.097045
8.200579	1.133688
8.394539	1.133688
8.597028	1.140638
8.800148	1.149799
8.990001	1.172860
9.201335	1.174755
9.390872	1.133373
9.586411	1.163383
9.807538	1.175703
9.987598	1.194024
9.802168	1.216453
9.590834	1.166857
9.396558	1.136532
9.201019	1.119473
8.992528	1.120105
8.801412	1.165594
8.607136	1.174123
8.391064	1.140638
8.205317	1.134636
7.987034	1.067035
7.804131	1.081882
7.594376	1.109365
7.394414	1.125791
7.194137	1.118841
6.998914	1.080302
6.784421	1.001960
6.608783	1.011121
6.387025	1.037341
6.209176	1.072089
5.996579	1.041131
5.801987	1.009226
5.598235	0.970055
5.398273	0.944151
5.188835	0.955524
5.006247	0.994063
4.789227	0.959946
4.605692	0.946047
4.387724	0.889186
4.200715	0.896767
4.002964	0.880972
3.796053	0.877182
