# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:tip_T_C 303.495863
flt:plate_T_C 605.764116
flt:plate_Q_kW 0.795853
flt:cool_Thigh_C 48.057482
flt:cool_Tlow_C 14.440582
flt:air_psig 20.000000
flt:water_gph 5.000000
flt:standoff_in 0.233000
flt:oxygen_scfh 12.910156
flt:fuel_scfh 7.101219
flt:flow_scfh 20.011375
flt:ratio_fto 0.550049

## End Configuration ##
#: Thu Apr  6 11:14:21 2017
-7.405585	-3.481092
-9.380939	-4.070793
-9.376517	-4.058158
-9.353776	-4.065107
-9.313347	-4.072688
-9.211010	-4.044893
-9.005073	-3.972246
-8.801031	-3.890124
-8.601727	-3.806422
-8.410951	-3.749885
-8.211646	-3.706297
-8.010447	-3.660814
-7.813037	-3.593537
-7.608680	-3.515836
-7.410955	-3.444137
-7.210071	-3.387599
-7.011714	-3.340853
-6.810831	-3.277682
-6.610895	-3.217354
-6.410012	-3.139653
-6.204706	-3.070797
-6.012035	-3.027525
-5.806414	-2.966565
-5.616585	-2.910659
-5.410964	-2.840855
-5.211659	-2.763787
-5.006986	-2.694930
-4.809577	-2.647552
-4.613115	-2.588171
-4.413811	-2.522789
-4.210716	-2.446985
-4.011096	-2.379708
-3.811160	-2.306745
-3.608066	-2.241363
-3.414131	-2.184825
-3.212300	-2.113758
-3.010785	-2.038900
-2.809270	-1.961832
-2.608070	-1.887290
-2.407819	-1.813064
-2.212305	-1.737259
-2.008578	-1.672193
-1.804220	-1.578700
-1.604285	-1.508896
-1.410034	-1.424247
-1.206939	-1.357286
-1.006372	-1.270110
-0.811805	-1.170300
-0.615028	-1.005424
-0.410038	-0.814016
-0.209471	-0.626083
-0.007324	-0.423936
0.192637	-0.215788
0.387860	-0.027539
0.584347	0.112084
0.791890	0.211591
0.990588	0.290248
1.187075	0.370486
1.390827	0.410604
1.591105	0.418502
1.786012	0.418818
1.988817	0.413448
2.183408	0.450407
2.390635	0.490210
2.592808	0.512323
2.789295	0.512639
2.989257	0.481049
3.188271	0.465886
3.390128	0.507900
3.589142	0.565393
3.791630	0.581820
3.996962	0.575818
4.187131	0.542649
4.386461	0.522747
4.595583	0.575502
4.788280	0.629520
4.992032	0.645630
5.191046	0.628572
5.385953	0.573922
5.588126	0.568868
5.790299	0.627309
5.988997	0.682906
6.190538	0.681643
6.391448	0.656371
6.593305	0.597614
6.787264	0.587190
6.989437	0.663005
7.186556	0.706914
7.389992	0.709441
7.588690	0.686065
7.791811	0.629836
7.984507	0.634574
8.185416	0.708494
8.387905	0.733133
8.589762	0.740083
8.790987	0.695858
8.989369	0.654791
9.188383	0.655423
9.385818	0.725868
9.584200	0.760300
9.787004	0.754930
9.983175	0.700280
9.787637	0.669639
9.582621	0.677852
9.385186	0.718286
9.184909	0.750508
8.990949	0.729975
8.787512	0.675956
8.589446	0.655107
8.386642	0.667743
8.186680	0.707546
7.983243	0.724920
7.793074	0.703755
7.585847	0.657634
7.393467	0.638365
7.184660	0.644999
6.987542	0.677220
6.787580	0.684801
6.592041	0.653844
6.393027	0.624150
6.188959	0.613093
5.995947	0.615620
5.792194	0.638049
5.587494	0.640892
5.383426	0.607723
5.189782	0.600457
4.986346	0.585926
4.788911	0.579924
4.588318	0.596983
4.386777	0.589717
4.186815	0.563498
3.987485	0.555916
3.789419	0.549598
