# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:tip_T_C 366.385489
flt:plate_T_C 95.682192
flt:plate_Q_kW 1.180708
flt:cool_Thigh_C 43.567914
flt:cool_Tlow_C 11.296198
flt:air_psig 20.000000
flt:water_gph 8.000000
flt:standoff_in 0.233000
flt:oxygen_scfh 12.792969
flt:fuel_scfh 7.101219
flt:flow_scfh 19.894187
flt:ratio_fto 0.555088

## End Configuration ##
#: Thu Apr  6 11:26:24 2017
-6.611527	-3.340537
-9.298818	-4.160811
-9.294080	-4.151020
-9.272285	-4.156074
-9.240384	-4.161127
-9.198060	-4.145334
-9.002546	-4.083111
-8.811138	-3.982038
-8.598252	-3.918551
-8.415372	-3.876858
-8.208803	-3.837060
-8.012341	-3.778311
-7.807352	-3.686714
-7.608364	-3.610593
-7.405901	-3.556581
-7.212282	-3.523101
-7.011399	-3.471933
-6.808936	-3.404971
-6.612790	-3.327587
-6.410012	-3.246412
-6.209760	-3.194612
-6.007297	-3.137758
-5.812415	-3.080589
-5.610268	-3.006679
-5.412859	-2.935296
-5.208817	-2.851278
-5.009197	-2.796004
-4.804523	-2.749573
-4.617537	-2.698720
-4.407178	-2.625126
-4.211348	-2.537003
-4.010149	-2.455513
-3.808634	-2.392658
-3.608382	-2.341489
-3.412868	-2.281477
-3.215775	-2.206935
-3.012048	-2.131762
-2.809270	-2.062589
-2.611545	-2.004788
-2.406239	-1.941933
-2.214831	-1.866760
-2.011421	-1.778952
-1.809906	-1.696198
-1.611233	-1.618814
-1.409718	-1.538903
-1.205992	-1.468151
-1.007951	-1.368657
-0.813069	-1.240104
-0.613449	-1.082177
-0.410038	-0.883189
-0.211050	-0.629242
-0.007640	-0.372136
0.188846	-0.141562
0.386281	0.063120
0.587506	0.222647
0.787152	0.317100
0.985534	0.343319
1.189286	0.364168
1.392091	0.371433
1.586050	0.425452
1.787276	0.445985
1.989133	0.472520
2.190989	0.464938
2.389056	0.461148
2.590913	0.494001
2.791506	0.532540
2.992100	0.559391
3.184796	0.578029
3.394550	0.538542
3.588194	0.525906
3.790051	0.558759
3.990960	0.608987
4.186183	0.638049
4.385829	0.630468
4.588318	0.600142
4.793334	0.570132
4.989505	0.604564
5.193889	0.656687
5.390376	0.688276
5.589390	0.677536
5.786824	0.638681
5.989629	0.612777
6.190222	0.663321
6.390500	0.717970
6.595200	0.733133
6.785369	0.717339
6.992280	0.654476
7.192242	0.629836
7.390624	0.683538
7.587111	0.741663
7.791179	0.751455
7.998722	0.718286
8.189207	0.671218
8.394855	0.653528
8.589130	0.717970
8.795094	0.768198
8.990001	0.786520
9.180170	0.755878
9.386133	0.703123
9.583252	0.820636
9.787952	0.767566
9.984755	0.801051
9.788584	0.809580
9.587358	0.750192
9.384870	0.697437
9.183645	0.690488
8.989685	0.747665
8.786565	0.775779
8.587867	0.760300
8.391379	0.714180
8.183520	0.665216
7.989245	0.673429
7.792127	0.727763
7.587742	0.746085
7.390308	0.732186
7.188451	0.696805
6.989121	0.651948
6.785053	0.664268
6.591409	0.700596
6.391448	0.717023
6.190538	0.687960
5.986154	0.652896
5.788088	0.623518
5.587810	0.627624
5.386269	0.660478
5.189150	0.668375
4.988873	0.639628
4.793334	0.591612
4.585791	0.598878
4.390252	0.588138
4.190290	0.613409
3.997910	0.610566
3.791314	0.584347
