# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 10.000000
nsample 128

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
int:periods 10
flt:tip_T_C 316.367065
flt:plate_T_C 349.210403
flt:plate_Q_kW 1.196075
flt:cool_Thigh_C 53.640899
flt:cool_Tlow_C 11.326033
flt:air_psig 20.000000
flt:water_gph 6.000000
flt:standoff_in 0.228000
flt:oxygen_scfh 19.394531
flt:fuel_scfh 10.640281
flt:flow_scfh 30.034812
flt:ratio_fto 0.548623

## End Configuration ##
#: Wed Apr  5 17:33:44 2017
-7.403374	-3.509519
-9.360093	-4.096377
-9.341457	-4.098904
-9.305766	-4.119750
-9.276076	-4.125436
-9.200903	-4.116908
-9.010126	-4.102378
-8.809559	-4.042050
-8.607728	-3.960875
-8.412213	-3.884439
-8.210067	-3.780522
-8.006972	-3.707876
-7.812090	-3.655760
-7.608364	-3.603960
-7.409376	-3.558477
-7.212914	-3.507940
-7.018979	-3.443506
-6.805461	-3.398023
-6.612790	-3.364226
-6.413486	-3.312742
-6.211339	-3.230936
-6.008876	-3.160500
-5.814626	-3.055952
-5.611847	-2.976989
-5.414438	-2.914765
-5.209764	-2.865808
-5.010144	-2.823167
-4.807682	-2.760628
-4.614063	-2.691772
-4.413495	-2.664608
-4.212612	-2.617230
-4.016150	-2.551848
-3.811792	-2.465620
-3.609013	-2.379708
-3.420132	-2.291268
-3.213563	-2.217990
-3.010469	-2.163031
-2.814323	-2.089753
-2.612176	-2.036374
-2.412872	-1.982047
-2.212305	-1.919191
-2.010158	-1.876235
-1.813064	-1.814644
-1.609022	-1.740102
-1.411613	-1.654190
-1.210730	-1.558801
-1.008583	-1.474468
-0.815912	-1.389819
-0.613449	-1.318120
-0.413197	-1.237262
-0.211998	-1.138399
-0.011746	-0.960889
0.186635	-0.706942
0.384385	-0.390140
0.594455	-0.072706
0.786520	0.206852
0.988061	0.398285
1.188970	0.533804
1.390195	0.630783
1.583839	0.693015
1.786012	0.747980
1.989448	0.767566
2.185935	0.796628
2.388740	0.848435
2.588070	0.905612
2.789295	0.939729
2.985150	0.972266
3.184480	1.005435
3.389180	1.011437
3.584719	1.039236
3.788156	1.074300
3.993803	1.085357
4.181445	1.108101
4.383934	1.109996
4.585791	1.103363
4.787648	1.169385
4.990137	1.208556
5.186307	1.239197
5.385322	1.255308
5.586231	1.277737
5.788404	1.265417
5.985522	1.300165
6.185800	1.322910
6.394607	1.335861
6.587618	1.370294
6.784737	1.332386
6.985646	1.345338
7.184976	1.401252
7.383674	1.425260
7.589006	1.446109
7.788336	1.467590
7.985138	1.478646
8.184784	1.461272
8.386957	1.485912
8.586919	1.523187
8.784986	1.525714
8.986210	1.521924
9.183329	1.507077
9.382975	1.528557
9.579461	1.582576
9.783214	1.615113
9.986335	1.620799
9.786373	1.611006
9.582621	1.581628
9.382343	1.557304
9.178906	1.559515
8.985894	1.550038
8.783405	1.514342
8.585340	1.490966
8.388221	1.425892
8.186048	1.440423
7.983243	1.474539
7.785493	1.462535
7.585215	1.452743
7.389360	1.448636
7.184029	1.420837
6.984699	1.389248
6.781894	1.378507
6.588250	1.363660
6.389868	1.331439
6.184852	1.294479
5.988681	1.249938
5.792511	1.248990
5.587178	1.273314
5.384058	1.256888
5.191046	1.228773
4.984135	1.214874
4.788911	1.179493
4.588318	1.158960
4.383618	1.145061
4.184604	1.120105
3.984010	1.088831
3.791946	1.044290
